order_id,item_name,item_id,item_cat,item_size
1228,Caramel Macchiato,It004,Drinks,Medium
1228,Iced Americano,It009,Drinks,Medium
1229,Donut,It024,Bakery,
1229,Iced Latte,It010,Drinks,Medium
1229,Toast,It014,Bakery,
1229,Brownie,It016,Bakery,
1230,Cookie,It017,Bakery,
1230,Cappuccino,It001,Drinks,Medium
1231,Apple Pie,It025,Bakery,
1231,Cappuccino,It001,Drinks,Medium
1232,Tea,It019,Drinks,
1232,Sandwich Salami&Mozzarella,It013,Bakery,
1233,Herbal Tea,It020,Drinks,
1233,Tramisu,It023,Bakery,
1233,White Mocha,It007,Drinks,Medium
1234,Iced Mocha,It021,Drinks,Medium
1234,Cheesecake,It018,Bakery,
1235,Cheesecake,It018,Bakery,
1235,Toast,It014,Bakery,
1235,Iced Americano,It009,Drinks,Medium
1236,Tea,It019,Drinks,
1236,Hot Chocolate,It008,Drinks,Medium
1236,Tramisu,It023,Bakery,
1237,Iced Americano,It009,Drinks,Medium
1237,Apple Pie,It025,Bakery,
1238,Croissant,It015,Bakery,
1238,Tea,It019,Drinks,
1238,Cheesecake,It018,Bakery,
1238,Toast,It014,Bakery,
1239,Caramel Macchiato,It004,Drinks,Medium
1239,Iced Tea,It011,Drinks,Medium
1239,Mocha,It006,Drinks,Medium
1240,Iced Mocha,It021,Drinks,Medium
1240,Tramisu,It023,Bakery,
1241,Iced Latte,It010,Drinks,Medium
1241,Apple Pie,It025,Bakery,
1241,Espresso,It005,Drinks,
1241,White Mocha,It007,Drinks,Medium
1242,Iced Tea,It011,Drinks,Medium
1242,Iced Latte,It010,Drinks,Medium
1242,Croissant,It015,Bakery,
1242,White Mocha,It007,Drinks,Medium
1243,Mocha,It006,Drinks,Medium
1243,Sandwich Salami&Mozzarella,It013,Bakery,
1244,Apple Pie,It025,Bakery,
1244,Cheesecake,It018,Bakery,
1245,Brownie,It016,Bakery,
1245,Herbal Tea,It020,Drinks,
1245,Donut,It024,Bakery,
1245,Croissant,It015,Bakery,
1246,Caramel Macchiato,It004,Drinks,Medium
1246,Tramisu,It023,Bakery,
1247,Cookie,It017,Bakery,
1247,Flat White,It003,Drinks,
1247,Apple Pie,It025,Bakery,
1247,Iced Tea,It011,Drinks,Medium
1248,Iced Tea,It011,Drinks,Medium
1248,Flat White,It003,Drinks,
1249,Lemonade,It012,Drinks,Medium
1249,Iced Tea,It011,Drinks,Medium
1249,Iced Americano,It009,Drinks,Medium
1250,Toast,It014,Bakery,
1250,Tea,It019,Drinks,
1251,Lemonade,It012,Drinks,Medium
1251,White Mocha,It007,Drinks,Medium
1251,Flat White,It003,Drinks,
1251,Carrot Cake,It026,Bakery,
1252,White Mocha,It007,Drinks,Medium
1252,Iced Latte,It010,Drinks,Medium
1252,Sandwich Salami&Mozzarella,It013,Bakery,
1253,Donut,It024,Bakery,
1253,Herbal Tea,It020,Drinks,
1253,Tramisu,It023,Bakery,
1254,Caramel Macchiato,It004,Drinks,Medium
1254,Tramisu,It023,Bakery,
1254,Tea,It019,Drinks,
1255,Hot Chocolate,It008,Drinks,Medium
1255,Espresso,It005,Drinks,
1255,Cookie,It017,Bakery,
1256,Iced Tea,It011,Drinks,Medium
1256,Latte,It002,Drinks,Medium
1256,Espresso,It005,Drinks,
1257,Herbal Tea,It020,Drinks,
1257,Iced Mocha,It021,Drinks,Medium
1258,Flat White,It003,Drinks,
1258,Mocha,It006,Drinks,Medium
1259,Toast,It014,Bakery,
1259,Iced Americano,It009,Drinks,Medium
1259,Donut,It024,Bakery,
1259,Mocha,It006,Drinks,Medium
1260,Brownie,It016,Bakery,
1260,Croissant,It015,Bakery,
1260,Tea,It019,Drinks,
1261,White Mocha,It007,Drinks,Medium
1261,Espresso,It005,Drinks,
1261,Apple Pie,It025,Bakery,
1261,Tramisu,It023,Bakery,
1262,Iced Mocha,It021,Drinks,Medium
1262,Latte,It002,Drinks,Medium
1263,Americano,It022,Drinks,Medium
1263,Herbal Tea,It020,Drinks,
1263,Cheesecake,It018,Bakery,
1263,Carrot Cake,It026,Bakery,
1264,Cookie,It017,Bakery,
1264,Tea,It019,Drinks,
1265,Brownie,It016,Bakery,
1265,Caramel Macchiato,It004,Drinks,Medium
1265,Tramisu,It023,Bakery,
1265,Croissant,It015,Bakery,
1266,Mocha,It006,Drinks,Medium
1266,Brownie,It016,Bakery,
1266,Donut,It024,Bakery,
1266,Iced Tea,It011,Drinks,Medium
1267,Apple Pie,It025,Bakery,
1267,Caramel Macchiato,It004,Drinks,Medium
1268,Donut,It024,Bakery,
1268,Brownie,It016,Bakery,
1268,Toast,It014,Bakery,
1269,Espresso,It005,Drinks,
1269,Hot Chocolate,It008,Drinks,Medium
1270,Latte,It002,Drinks,Medium
1270,Cappuccino,It001,Drinks,Medium
1271,White Mocha,It007,Drinks,Medium
1271,Carrot Cake,It026,Bakery,
1272,Iced Mocha,It021,Drinks,Medium
1272,Flat White,It003,Drinks,
1272,Iced Americano,It009,Drinks,Medium
1273,Toast,It014,Bakery,
1273,Americano,It022,Drinks,Medium
1273,Cookie,It017,Bakery,
1274,Carrot Cake,It026,Bakery,
1274,Tea,It019,Drinks,
1275,Mocha,It006,Drinks,Medium
1275,Cookie,It017,Bakery,
1275,Carrot Cake,It026,Bakery,
1275,White Mocha,It007,Drinks,Medium
1276,Iced Latte,It010,Drinks,Medium
1276,Tea,It019,Drinks,
1276,Croissant,It015,Bakery,
1276,Espresso,It005,Drinks,
1277,Apple Pie,It025,Bakery,
1277,Mocha,It006,Drinks,Medium
1278,Iced Tea,It011,Drinks,Medium
1278,Donut,It024,Bakery,
1279,Flat White,It003,Drinks,
1279,Cookie,It017,Bakery,
1279,Sandwich Salami&Mozzarella,It013,Bakery,
1279,Americano,It022,Drinks,Medium
1280,Tramisu,It023,Bakery,
1280,Iced Tea,It011,Drinks,Medium
1280,Tea,It019,Drinks,
1281,Brownie,It016,Bakery,
1281,Iced Tea,It011,Drinks,Medium
1281,Mocha,It006,Drinks,Medium
1282,Americano,It022,Drinks,Medium
1282,Cookie,It017,Bakery,
1283,Tramisu,It023,Bakery,
1283,Latte,It002,Drinks,Medium
1283,Donut,It024,Bakery,
1283,Tea,It019,Drinks,
1284,Apple Pie,It025,Bakery,
1284,Iced Mocha,It021,Drinks,Medium
1284,Cappuccino,It001,Drinks,Medium
1285,Caramel Macchiato,It004,Drinks,Medium
1285,Espresso,It005,Drinks,
1285,Flat White,It003,Drinks,
1285,Americano,It022,Drinks,Medium
1286,Cappuccino,It001,Drinks,Medium
1286,Croissant,It015,Bakery,
1287,Tramisu,It023,Bakery,
1287,Tea,It019,Drinks,
1287,Brownie,It016,Bakery,
1288,Croissant,It015,Bakery,
1288,Caramel Macchiato,It004,Drinks,Medium
1288,Americano,It022,Drinks,Medium
1289,Iced Americano,It009,Drinks,Medium
1289,Iced Tea,It011,Drinks,Medium
1289,Cappuccino,It001,Drinks,Medium
1290,Croissant,It015,Bakery,
1290,Iced Tea,It011,Drinks,Medium
1290,Donut,It024,Bakery,
1291,Iced Tea,It011,Drinks,Medium
1291,Cheesecake,It018,Bakery,
1292,Latte,It002,Drinks,Medium
1292,Cheesecake,It018,Bakery,
1292,Flat White,It003,Drinks,
1293,Hot Chocolate,It008,Drinks,Medium
1293,Herbal Tea,It020,Drinks,
1293,Brownie,It016,Bakery,
1293,Lemonade,It012,Drinks,Medium
1294,Brownie,It016,Bakery,
1294,Caramel Macchiato,It004,Drinks,Medium
1294,Iced Americano,It009,Drinks,Medium
1294,Donut,It024,Bakery,
1295,Flat White,It003,Drinks,
1295,Tramisu,It023,Bakery,
1295,Sandwich Salami&Mozzarella,It013,Bakery,
1295,Apple Pie,It025,Bakery,
1296,Carrot Cake,It026,Bakery,
1296,Donut,It024,Bakery,
1297,Latte,It002,Drinks,Medium
1297,Iced Tea,It011,Drinks,Medium
1297,Iced Americano,It009,Drinks,Medium
1297,Carrot Cake,It026,Bakery,
1298,Tea,It019,Drinks,
1298,Cheesecake,It018,Bakery,
1299,Herbal Tea,It020,Drinks,
1299,Mocha,It006,Drinks,Medium
1299,Lemonade,It012,Drinks,Medium
1300,Tea,It019,Drinks,
1300,Iced Tea,It011,Drinks,Medium
1300,Apple Pie,It025,Bakery,
1301,Cheesecake,It018,Bakery,
1301,Iced Latte,It010,Drinks,Medium
1302,Donut,It024,Bakery,
1302,Carrot Cake,It026,Bakery,
1302,Caramel Macchiato,It004,Drinks,Medium
1303,Apple Pie,It025,Bakery,
1303,Lemonade,It012,Drinks,Medium
1303,Mocha,It006,Drinks,Medium
1303,Iced Latte,It010,Drinks,Medium
1304,Sandwich Salami&Mozzarella,It013,Bakery,
1304,Americano,It022,Drinks,Medium
1305,Croissant,It015,Bakery,
1305,Iced Americano,It009,Drinks,Medium
1305,Latte,It002,Drinks,Medium
1305,Tea,It019,Drinks,
1306,Carrot Cake,It026,Bakery,
1306,Flat White,It003,Drinks,
1306,Tea,It019,Drinks,
1306,Cheesecake,It018,Bakery,
1307,Cheesecake,It018,Bakery,
1307,Americano,It022,Drinks,Medium
1308,Cookie,It017,Bakery,
1308,Iced Latte,It010,Drinks,Medium
1308,Donut,It024,Bakery,
1309,Americano,It022,Drinks,Medium
1309,Croissant,It015,Bakery,
1309,Iced Latte,It010,Drinks,Medium
1310,Cookie,It017,Bakery,
1310,Carrot Cake,It026,Bakery,
1310,Iced Mocha,It021,Drinks,Medium
1311,White Mocha,It007,Drinks,Medium
1311,Sandwich Salami&Mozzarella,It013,Bakery,
1311,Iced Mocha,It021,Drinks,Medium
1312,White Mocha,It007,Drinks,Medium
1312,Tea,It019,Drinks,
1312,Cheesecake,It018,Bakery,
1313,Americano,It022,Drinks,Medium
1313,Carrot Cake,It026,Bakery,
1313,Lemonade,It012,Drinks,Medium
1313,Espresso,It005,Drinks,
1314,Cheesecake,It018,Bakery,
1314,Mocha,It006,Drinks,Medium
1315,Tea,It019,Drinks,
1315,Tramisu,It023,Bakery,
1315,Iced Tea,It011,Drinks,Medium
1315,Lemonade,It012,Drinks,Medium
1316,Americano,It022,Drinks,Medium
1316,Cookie,It017,Bakery,
1316,Sandwich Salami&Mozzarella,It013,Bakery,
1316,Herbal Tea,It020,Drinks,
1317,Hot Chocolate,It008,Drinks,Medium
1317,Tramisu,It023,Bakery,
1317,Mocha,It006,Drinks,Medium
1317,Croissant,It015,Bakery,
1318,Herbal Tea,It020,Drinks,
1318,Flat White,It003,Drinks,
1318,Cheesecake,It018,Bakery,
1318,Toast,It014,Bakery,
1319,Cookie,It017,Bakery,
1319,Croissant,It015,Bakery,
1320,Lemonade,It012,Drinks,Medium
1320,Flat White,It003,Drinks,
1320,Herbal Tea,It020,Drinks,
1320,Toast,It014,Bakery,
1321,Flat White,It003,Drinks,
1321,White Mocha,It007,Drinks,Medium
1321,Lemonade,It012,Drinks,Medium
1321,Iced Latte,It010,Drinks,Medium
1322,Flat White,It003,Drinks,
1322,Toast,It014,Bakery,
1322,Tea,It019,Drinks,
1322,Hot Chocolate,It008,Drinks,Medium
1323,Iced Latte,It010,Drinks,Medium
1323,Flat White,It003,Drinks,
1323,Hot Chocolate,It008,Drinks,Medium
1323,Americano,It022,Drinks,Medium
1324,White Mocha,It007,Drinks,Medium
1324,Caramel Macchiato,It004,Drinks,Medium
1324,Tea,It019,Drinks,
1324,Hot Chocolate,It008,Drinks,Medium
1325,Iced Tea,It011,Drinks,Medium
1325,Espresso,It005,Drinks,
1325,White Mocha,It007,Drinks,Medium
1326,Toast,It014,Bakery,
1326,Flat White,It003,Drinks,
1327,Toast,It014,Bakery,
1327,Herbal Tea,It020,Drinks,
1327,Donut,It024,Bakery,
1327,Cheesecake,It018,Bakery,
1328,Caramel Macchiato,It004,Drinks,Medium
1328,Iced Mocha,It021,Drinks,Medium
1329,Sandwich Salami&Mozzarella,It013,Bakery,
1329,Lemonade,It012,Drinks,Medium
1330,Flat White,It003,Drinks,
1330,Iced Latte,It010,Drinks,Medium
1330,Brownie,It016,Bakery,
1330,White Mocha,It007,Drinks,Medium
1331,Hot Chocolate,It008,Drinks,Medium
1331,Flat White,It003,Drinks,
1332,Espresso,It005,Drinks,
1332,Toast,It014,Bakery,
1332,Americano,It022,Drinks,Medium
1332,Sandwich Salami&Mozzarella,It013,Bakery,
1333,Tramisu,It023,Bakery,
1333,Toast,It014,Bakery,
1333,Donut,It024,Bakery,
1333,Latte,It002,Drinks,Medium
1334,Apple Pie,It025,Bakery,
1334,Brownie,It016,Bakery,
1334,Iced Mocha,It021,Drinks,Medium
1334,Americano,It022,Drinks,Medium
1335,Cookie,It017,Bakery,
1335,Iced Mocha,It021,Drinks,Medium
1336,Tramisu,It023,Bakery,
1336,Latte,It002,Drinks,Medium
1336,Apple Pie,It025,Bakery,
1336,Americano,It022,Drinks,Medium
1337,Donut,It024,Bakery,
1337,Mocha,It006,Drinks,Medium
1337,Carrot Cake,It026,Bakery,
1337,Tramisu,It023,Bakery,
1338,Caramel Macchiato,It004,Drinks,Medium
1338,Cookie,It017,Bakery,
1338,Cheesecake,It018,Bakery,
1338,Americano,It022,Drinks,Medium
1339,Donut,It024,Bakery,
1339,Toast,It014,Bakery,
1340,Caramel Macchiato,It004,Drinks,Medium
1340,Iced Americano,It009,Drinks,Medium
1340,Mocha,It006,Drinks,Medium
1340,Iced Latte,It010,Drinks,Medium
1341,Toast,It014,Bakery,
1341,Lemonade,It012,Drinks,Medium
1342,Cappuccino,It001,Drinks,Medium
1342,White Mocha,It007,Drinks,Medium
1342,Flat White,It003,Drinks,
1343,Caramel Macchiato,It004,Drinks,Medium
1343,Carrot Cake,It026,Bakery,
1343,Cookie,It017,Bakery,
1344,Cappuccino,It001,Drinks,Medium
1344,Brownie,It016,Bakery,
1344,Iced Tea,It011,Drinks,Medium
1345,Iced Americano,It009,Drinks,Medium
1345,Tea,It019,Drinks,
1345,Iced Latte,It010,Drinks,Medium
1345,Flat White,It003,Drinks,
1346,Iced Americano,It009,Drinks,Medium
1346,Iced Mocha,It021,Drinks,Medium
1346,Tramisu,It023,Bakery,
1347,Hot Chocolate,It008,Drinks,Medium
1347,Iced Americano,It009,Drinks,Medium
1347,Cookie,It017,Bakery,
1347,Herbal Tea,It020,Drinks,
1348,Iced Latte,It010,Drinks,Medium
1348,Americano,It022,Drinks,Medium
1348,Caramel Macchiato,It004,Drinks,Medium
1348,Iced Americano,It009,Drinks,Medium
1349,White Mocha,It007,Drinks,Medium
1349,Iced Americano,It009,Drinks,Medium
1350,Lemonade,It012,Drinks,Medium
1350,Americano,It022,Drinks,Medium
1350,Sandwich Salami&Mozzarella,It013,Bakery,
1351,Tramisu,It023,Bakery,
1351,Iced Mocha,It021,Drinks,Medium
1351,Lemonade,It012,Drinks,Medium
1352,Carrot Cake,It026,Bakery,
1352,Cheesecake,It018,Bakery,
1352,Donut,It024,Bakery,
1352,Brownie,It016,Bakery,
1353,Donut,It024,Bakery,
1353,Croissant,It015,Bakery,
1353,Iced Latte,It010,Drinks,Medium
1353,Iced Mocha,It021,Drinks,Medium
1354,Caramel Macchiato,It004,Drinks,Medium
1354,Americano,It022,Drinks,Medium
1355,Croissant,It015,Bakery,
1355,Hot Chocolate,It008,Drinks,Medium
1355,Cappuccino,It001,Drinks,Medium
1355,Iced Americano,It009,Drinks,Medium
1356,Americano,It022,Drinks,Medium
1356,Espresso,It005,Drinks,
1356,Tramisu,It023,Bakery,
1357,Carrot Cake,It026,Bakery,
1357,Mocha,It006,Drinks,Medium
1358,Hot Chocolate,It008,Drinks,Medium
1358,Tea,It019,Drinks,
1359,Croissant,It015,Bakery,
1359,Caramel Macchiato,It004,Drinks,Medium
1359,Iced Latte,It010,Drinks,Medium
1359,Sandwich Salami&Mozzarella,It013,Bakery,
1360,Espresso,It005,Drinks,
1360,Americano,It022,Drinks,Medium
1361,Latte,It002,Drinks,Medium
1361,Caramel Macchiato,It004,Drinks,Medium
1362,Brownie,It016,Bakery,
1362,Latte,It002,Drinks,Medium
1362,Iced Tea,It011,Drinks,Medium
1362,Cappuccino,It001,Drinks,Medium
1363,Cappuccino,It001,Drinks,Medium
1363,Carrot Cake,It026,Bakery,
1363,Tramisu,It023,Bakery,
1364,Brownie,It016,Bakery,
1364,Caramel Macchiato,It004,Drinks,Medium
1364,Iced Latte,It010,Drinks,Medium
1365,Toast,It014,Bakery,
1365,Iced Americano,It009,Drinks,Medium
1366,Americano,It022,Drinks,Medium
1366,Cookie,It017,Bakery,
1366,Sandwich Salami&Mozzarella,It013,Bakery,
1367,Donut,It024,Bakery,
1367,Iced Americano,It009,Drinks,Medium
1367,Cheesecake,It018,Bakery,
1368,Croissant,It015,Bakery,
1368,Iced Tea,It011,Drinks,Medium
1369,Flat White,It003,Drinks,
1369,Hot Chocolate,It008,Drinks,Medium
1369,Americano,It022,Drinks,Medium
1369,Cheesecake,It018,Bakery,
1370,Caramel Macchiato,It004,Drinks,Medium
1370,Iced Mocha,It021,Drinks,Medium
1370,Donut,It024,Bakery,
1371,Herbal Tea,It020,Drinks,
1371,Iced Mocha,It021,Drinks,Medium
1371,Caramel Macchiato,It004,Drinks,Medium
1372,Sandwich Salami&Mozzarella,It013,Bakery,
1372,Brownie,It016,Bakery,
1372,Croissant,It015,Bakery,
1373,Iced Mocha,It021,Drinks,Medium
1373,Toast,It014,Bakery,
1373,Americano,It022,Drinks,Medium
1374,Espresso,It005,Drinks,
1374,Iced Latte,It010,Drinks,Medium
1375,Iced Mocha,It021,Drinks,Medium
1375,Herbal Tea,It020,Drinks,
1375,Croissant,It015,Bakery,
1376,Sandwich Salami&Mozzarella,It013,Bakery,
1376,Lemonade,It012,Drinks,Medium
1377,White Mocha,It007,Drinks,Medium
1377,Americano,It022,Drinks,Medium
1377,Cheesecake,It018,Bakery,
1377,Latte,It002,Drinks,Medium
1378,Caramel Macchiato,It004,Drinks,Medium
1378,Latte,It002,Drinks,Medium
1378,Lemonade,It012,Drinks,Medium
1378,Carrot Cake,It026,Bakery,
1379,Herbal Tea,It020,Drinks,
1379,Americano,It022,Drinks,Medium
1379,Iced Mocha,It021,Drinks,Medium
1380,White Mocha,It007,Drinks,Medium
1380,Lemonade,It012,Drinks,Medium
1380,Americano,It022,Drinks,Medium
1380,Croissant,It015,Bakery,
1381,Cheesecake,It018,Bakery,
1381,Brownie,It016,Bakery,
1381,Flat White,It003,Drinks,
1382,Cappuccino,It001,Drinks,Medium
1382,Donut,It024,Bakery,
1382,Iced Americano,It009,Drinks,Medium
1382,White Mocha,It007,Drinks,Medium
1383,Croissant,It015,Bakery,
1383,Carrot Cake,It026,Bakery,
1383,Tea,It019,Drinks,
1383,Americano,It022,Drinks,Medium
1384,Hot Chocolate,It008,Drinks,Medium
1384,Tramisu,It023,Bakery,
1384,Iced Americano,It009,Drinks,Medium
1385,White Mocha,It007,Drinks,Medium
1385,Tramisu,It023,Bakery,
1385,Iced Mocha,It021,Drinks,Medium
1386,Caramel Macchiato,It004,Drinks,Medium
1386,Herbal Tea,It020,Drinks,
1386,Sandwich Salami&Mozzarella,It013,Bakery,
1387,Donut,It024,Bakery,
1387,Iced Tea,It011,Drinks,Medium
1387,Latte,It002,Drinks,Medium
1388,Iced Americano,It009,Drinks,Medium
1388,Lemonade,It012,Drinks,Medium
1389,Mocha,It006,Drinks,Medium
1389,Flat White,It003,Drinks,
1389,Lemonade,It012,Drinks,Medium
1390,Lemonade,It012,Drinks,Medium
1390,Tea,It019,Drinks,
1390,Tramisu,It023,Bakery,
1391,Carrot Cake,It026,Bakery,
1391,Iced Latte,It010,Drinks,Medium
1391,White Mocha,It007,Drinks,Medium
1391,Apple Pie,It025,Bakery,
1392,Iced Americano,It009,Drinks,Medium
1392,Latte,It002,Drinks,Medium
1393,Iced Mocha,It021,Drinks,Medium
1393,Carrot Cake,It026,Bakery,
1393,Iced Americano,It009,Drinks,Medium
1394,Hot Chocolate,It008,Drinks,Medium
1394,Iced Tea,It011,Drinks,Medium
1394,Caramel Macchiato,It004,Drinks,Medium
1395,Espresso,It005,Drinks,
1395,Americano,It022,Drinks,Medium
1396,Cookie,It017,Bakery,
1396,Apple Pie,It025,Bakery,
1396,Iced Mocha,It021,Drinks,Medium
1397,Iced Mocha,It021,Drinks,Medium
1397,Tea,It019,Drinks,
1397,Toast,It014,Bakery,
1398,Hot Chocolate,It008,Drinks,Medium
1398,Mocha,It006,Drinks,Medium
1398,Sandwich Salami&Mozzarella,It013,Bakery,
1398,Flat White,It003,Drinks,
1399,Donut,It024,Bakery,
1399,Caramel Macchiato,It004,Drinks,Medium
1399,Latte,It002,Drinks,Medium
1400,Iced Mocha,It021,Drinks,Medium
1400,Iced Americano,It009,Drinks,Medium
1401,Lemonade,It012,Drinks,Medium
1401,Iced Americano,It009,Drinks,Medium
1402,Herbal Tea,It020,Drinks,
1402,Iced Americano,It009,Drinks,Medium
1403,Caramel Macchiato,It004,Drinks,Medium
1403,Iced Tea,It011,Drinks,Medium
1403,White Mocha,It007,Drinks,Medium
1404,White Mocha,It007,Drinks,Medium
1404,Cheesecake,It018,Bakery,
1405,Americano,It022,Drinks,Medium
1405,Latte,It002,Drinks,Medium
1405,Iced Americano,It009,Drinks,Medium
1405,Tramisu,It023,Bakery,
1406,Americano,It022,Drinks,Medium
1406,Carrot Cake,It026,Bakery,
1407,Sandwich Salami&Mozzarella,It013,Bakery,
1407,Iced Latte,It010,Drinks,Medium
1408,Cookie,It017,Bakery,
1408,Cheesecake,It018,Bakery,
1408,Apple Pie,It025,Bakery,
1408,White Mocha,It007,Drinks,Medium
1409,Herbal Tea,It020,Drinks,
1409,Americano,It022,Drinks,Medium
1409,Caramel Macchiato,It004,Drinks,Medium
1409,Mocha,It006,Drinks,Medium
1410,Espresso,It005,Drinks,
1410,White Mocha,It007,Drinks,Medium
1411,Tramisu,It023,Bakery,
1411,Espresso,It005,Drinks,
1412,Iced Tea,It011,Drinks,Medium
1412,Mocha,It006,Drinks,Medium
1412,Croissant,It015,Bakery,
1412,Toast,It014,Bakery,
1413,Cookie,It017,Bakery,
1413,Carrot Cake,It026,Bakery,
1413,Donut,It024,Bakery,
1414,Latte,It002,Drinks,Medium
1414,Iced Mocha,It021,Drinks,Medium
1414,Caramel Macchiato,It004,Drinks,Medium
1414,Sandwich Salami&Mozzarella,It013,Bakery,
1415,Hot Chocolate,It008,Drinks,Medium
1415,Croissant,It015,Bakery,
1415,Lemonade,It012,Drinks,Medium
1415,Cookie,It017,Bakery,
1416,Caramel Macchiato,It004,Drinks,Medium
1416,Latte,It002,Drinks,Medium
1417,Cappuccino,It001,Drinks,Medium
1417,Apple Pie,It025,Bakery,
1418,Espresso,It005,Drinks,
1418,Donut,It024,Bakery,
1418,Tramisu,It023,Bakery,
1418,Iced Americano,It009,Drinks,Medium
1419,Cheesecake,It018,Bakery,
1419,Espresso,It005,Drinks,
1419,Americano,It022,Drinks,Medium
1420,Latte,It002,Drinks,Medium
1420,Cheesecake,It018,Bakery,
1420,White Mocha,It007,Drinks,Medium
1420,Tramisu,It023,Bakery,
1421,Tramisu,It023,Bakery,
1421,Toast,It014,Bakery,
1421,Herbal Tea,It020,Drinks,
1421,Flat White,It003,Drinks,
1422,Iced Latte,It010,Drinks,Medium
1422,Brownie,It016,Bakery,
1422,Apple Pie,It025,Bakery,
1423,Apple Pie,It025,Bakery,
1423,Americano,It022,Drinks,Medium
1423,Toast,It014,Bakery,
1424,Toast,It014,Bakery,
1424,Carrot Cake,It026,Bakery,
1424,Cappuccino,It001,Drinks,Medium
1424,Iced Americano,It009,Drinks,Medium
1425,Lemonade,It012,Drinks,Medium
1425,Carrot Cake,It026,Bakery,
1425,Herbal Tea,It020,Drinks,
1426,Carrot Cake,It026,Bakery,
1426,Cookie,It017,Bakery,
1427,Cheesecake,It018,Bakery,
1427,Lemonade,It012,Drinks,Medium
1427,White Mocha,It007,Drinks,Medium
1428,Tea,It019,Drinks,
1428,Mocha,It006,Drinks,Medium
1428,Toast,It014,Bakery,
1429,Cheesecake,It018,Bakery,
1429,Lemonade,It012,Drinks,Medium
1429,Espresso,It005,Drinks,
1430,Tramisu,It023,Bakery,
1430,Donut,It024,Bakery,
1431,Hot Chocolate,It008,Drinks,Medium
1431,Flat White,It003,Drinks,
1431,Iced Mocha,It021,Drinks,Medium
1431,Herbal Tea,It020,Drinks,
1432,Iced Mocha,It021,Drinks,Medium
1432,Brownie,It016,Bakery,
1432,Donut,It024,Bakery,
1433,Latte,It002,Drinks,Medium
1433,Flat White,It003,Drinks,
1433,Toast,It014,Bakery,
1433,Tramisu,It023,Bakery,
1434,Tramisu,It023,Bakery,
1434,Latte,It002,Drinks,Medium
1434,Iced Tea,It011,Drinks,Medium
1434,Sandwich Salami&Mozzarella,It013,Bakery,
1435,Latte,It002,Drinks,Medium
1435,Carrot Cake,It026,Bakery,
1435,Iced Americano,It009,Drinks,Medium
1436,Iced Mocha,It021,Drinks,Medium
1436,Caramel Macchiato,It004,Drinks,Medium
1436,Iced Latte,It010,Drinks,Medium
1437,Tea,It019,Drinks,
1437,Iced Latte,It010,Drinks,Medium
1438,Lemonade,It012,Drinks,Medium
1438,Mocha,It006,Drinks,Medium
1438,Iced Latte,It010,Drinks,Medium
1439,Mocha,It006,Drinks,Medium
1439,Apple Pie,It025,Bakery,
1440,Lemonade,It012,Drinks,Medium
1440,Espresso,It005,Drinks,
1440,Brownie,It016,Bakery,
1440,Cheesecake,It018,Bakery,
1441,Tea,It019,Drinks,
1441,Latte,It002,Drinks,Medium
1441,Iced Latte,It010,Drinks,Medium
1442,Tramisu,It023,Bakery,
1442,Herbal Tea,It020,Drinks,
1442,Espresso,It005,Drinks,
1443,Latte,It002,Drinks,Medium
1443,Hot Chocolate,It008,Drinks,Medium
1443,Caramel Macchiato,It004,Drinks,Medium
1444,Cheesecake,It018,Bakery,
1444,White Mocha,It007,Drinks,Medium
1444,Americano,It022,Drinks,Medium
1445,Toast,It014,Bakery,
1445,Iced Tea,It011,Drinks,Medium
1445,Lemonade,It012,Drinks,Medium
1446,Latte,It002,Drinks,Medium
1446,Caramel Macchiato,It004,Drinks,Medium
1446,Croissant,It015,Bakery,
1446,Donut,It024,Bakery,
1447,Donut,It024,Bakery,
1447,Herbal Tea,It020,Drinks,
1448,Croissant,It015,Bakery,
1448,Flat White,It003,Drinks,
1449,Iced Tea,It011,Drinks,Medium
1449,White Mocha,It007,Drinks,Medium
1450,Apple Pie,It025,Bakery,
1450,Mocha,It006,Drinks,Medium
1450,White Mocha,It007,Drinks,Medium
1451,White Mocha,It007,Drinks,Medium
1451,Lemonade,It012,Drinks,Medium
1451,Iced Tea,It011,Drinks,Medium
1451,Donut,It024,Bakery,
1452,Apple Pie,It025,Bakery,
1452,Herbal Tea,It020,Drinks,
1452,Iced Latte,It010,Drinks,Medium
1453,White Mocha,It007,Drinks,Medium
1453,Flat White,It003,Drinks,
1453,Cheesecake,It018,Bakery,
1454,White Mocha,It007,Drinks,Medium
1454,Espresso,It005,Drinks,
1455,Tea,It019,Drinks,
1455,Donut,It024,Bakery,
1456,Donut,It024,Bakery,
1456,Flat White,It003,Drinks,
1456,Cappuccino,It001,Drinks,Medium
1456,Hot Chocolate,It008,Drinks,Medium
1457,Croissant,It015,Bakery,
1457,Apple Pie,It025,Bakery,
1457,Tramisu,It023,Bakery,
1458,Flat White,It003,Drinks,
1458,Toast,It014,Bakery,
1458,Apple Pie,It025,Bakery,
1458,Croissant,It015,Bakery,
1459,Lemonade,It012,Drinks,Medium
1459,Iced Latte,It010,Drinks,Medium
1459,Tea,It019,Drinks,
1459,Tramisu,It023,Bakery,
1460,Sandwich Salami&Mozzarella,It013,Bakery,
1460,Iced Tea,It011,Drinks,Medium
1461,Sandwich Salami&Mozzarella,It013,Bakery,
1461,Cheesecake,It018,Bakery,
